salario_hora,no_ambos_padres_bio,educacion,edad,afqt_score,mujer,hispano,negro
19.899999999999999,0,10,46,5,0,1,0
,0,8,46,3,0,1,0
19.18,0,12,46,35,1,1,0
66.879999999999995,0,19,52,67,1,1,0
32.689999999999998,0,16,52,52,1,1,0
58.520000000000003,0,20,52,73,1,1,0
89.739999999999995,0,12,46,67,1,1,0
13.890000000000001,1,12,51,22,1,0,1
16.25,0,12,51,8,0,0,1
19.23,0,13,49,25,1,0,1
,0,13,47,79,1,1,0
46.149999999999999,0,17,46,34,0,1,0
22.800000000000001,0,16,51,62,0,1,0
25,0,12,48,16,1,1,0
24.030000000000001,1,14,48,38,0,1,0
,1,13,47,12,1,1,0
27,1,11,48,45,0,1,0
11.52,1,12,45,32,0,1,0
,1,14,47,43,1,1,0
25.109999999999999,0,14,51,77,1,1,0
,0,20,47,70,1,1,0
,0,16,52,15,1,1,0
38.460000000000001,0,16,48,49,1,1,0
21,0,12,52,16,0,1,0
47.109999999999999,0,16,49,17,0,1,0
32.600000000000001,0,18,48,23,0,1,0
,0,13,50,24,0,0,1
14.85,0,12,51,10,0,1,0
38.460000000000001,0,12,46,12,1,1,0
1.22,0,11,47,1,1,1,0
75,0,12,50,43,0,1,0
,0,15,45,51,0,1,0
21.25,0,12,46,46,0,1,0
45.670000000000002,0,12,49,17,0,1,0
37.5,0,16,52,42,1,1,0
17.5,0,12,49,71,1,1,0
13.5,0,12,53,4,0,1,0
,0,12,52,4,1,1,0
28.120000000000001,0,12,46,21,1,1,0
15,0,14,46,16,1,1,0
14.42,1,7,49,1,0,1,0
14,0,11,47,5,1,1,0
16.66,1,9,49,17,0,1,0
24.030000000000001,0,12,48,24,1,1,0
10.09,1,12,50,2,0,0,1
,1,12,49,18,1,0,1
10.5,1,11,52,4,0,0,1
8.7200000000000006,0,13,50,49,0,0,1
,1,12,53,1,1,1,0
,1,11,52,4,0,1,0
,0,6,49,,1,1,0
6.1500000000000004,0,12,47,19,0,1,0
8,0,6,49,1,1,1,0
11,1,12,51,42,0,1,0
,0,9,52,1,0,1,0
21.25,1,12,52,8,0,0,1
,1,11,49,10,1,0,1
10,0,9,50,6,0,1,0
2.75,1,11,47,14,1,1,0
35.25,1,13,48,16,0,1,0
,0,13,47,48,1,1,0
17.300000000000001,0,12,49,1,0,1,0
47.229999999999997,1,19,50,48,1,1,0
13.1,0,13,47,37,1,1,0
20.600000000000001,0,16,46,56,0,1,0
17.300000000000001,0,12,53,34,0,0,1
60.57,0,16,50,91,1,1,0
20.190000000000001,0,15,48,71,1,1,0
32.5,0,12,46,75,0,1,0
67.299999999999997,0,12,45,23,0,1,0
11,0,3,51,1,0,1,0
5.0800000000000001,0,12,46,15,0,1,0
33,0,14,52,67,1,1,0
27.469999999999999,0,20,50,82,0,1,0
,0,18,49,86,1,1,0
23.800000000000001,0,14,48,36,0,1,0
24,0,13,47,46,0,0,1
21.629999999999999,0,12,46,17,0,0,1
,0,12,48,49,1,1,0
16.82,0,12,47,14,0,0,1
,0,12,50,4,0,0,1
,1,12,46,11,0,0,1
,1,12,45,1,0,0,1
16,1,13,50,17,0,0,1
,1,12,51,1,0,0,1
23.07,0,15,49,49,1,0,1
,1,12,50,8,0,0,1
15,1,12,48,5,1,0,1
8.0099999999999998,1,12,47,2,0,0,1
36.049999999999997,1,17,45,9,0,0,1
50,0,16,51,23,1,1,0
18.370000000000001,0,6,49,2,1,1,0
12.75,0,12,51,12,1,1,0
8.3800000000000008,1,10,48,5,1,1,0
12.82,1,18,48,17,1,1,0
18.140000000000001,0,18,46,60,0,1,0
7.8099999999999996,0,8,51,5,1,1,0
22.59,0,12,51,8,1,1,0
14,0,15,48,10,1,1,0
16,0,12,53,24,0,1,0
12.01,0,14,45,8,0,1,0
,1,12,48,2,1,1,0
32,1,14,47,27,0,1,0
17.890000000000001,0,14,53,26,1,1,0
23.449999999999999,1,12,48,29,0,1,0
14.9,0,12,51,67,1,1,0
12,0,12,49,1,0,1,0
25.75,0,12,50,47,0,1,0
,1,13,52,35,1,1,0
,0,14,52,19,1,1,0
13.539999999999999,1,12,51,49,0,1,0
21.149999999999999,1,12,52,18,1,1,0
13.029999999999999,1,9,52,8,1,1,0
,1,12,47,6,1,0,1
18.949999999999999,1,12,50,21,0,1,0
4.4100000000000001,0,12,48,24,0,1,0
26.329999999999998,1,10,51,1,0,1,0
,0,14,45,22,0,0,1
20.43,1,13,45,10,1,1,0
27.870000000000001,1,12,45,10,0,1,0
9.2599999999999998,1,10,46,2,1,1,0
,0,11,50,,0,1,0
3.5699999999999998,1,3,53,,1,1,0
40.380000000000003,0,17,50,82,1,1,0
45.340000000000003,0,16,48,81,0,1,0
21.629999999999999,0,13,47,13,0,1,0
20.379999999999999,0,17,48,71,0,1,0
30.760000000000002,0,12,49,59,0,1,0
,1,6,50,3,1,1,0
18,0,8,46,,0,1,0
10.34,0,7,48,7,1,1,0
,0,12,48,22,0,1,0
19.760000000000002,0,13,47,32,1,1,0
17.100000000000001,1,12,46,23,1,1,0
21.239999999999998,0,12,47,40,1,1,0
10,0,12,46,39,0,1,0
9.5,0,12,45,7,0,1,0
,0,12,52,6,0,1,0
23.07,0,12,48,33,0,1,0
11.640000000000001,0,12,52,3,0,1,0
7.8899999999999997,0,12,48,23,0,1,0
14.699999999999999,1,12,47,12,1,1,0
,0,12,46,4,1,1,0
,0,9,46,4,0,1,0
8,0,12,46,24,0,1,0
17.09,1,12,46,22,1,1,0
2.3199999999999998,0,12,47,22,1,1,0
15,0,12,47,49,0,1,0
15.130000000000001,0,12,52,32,1,1,0
19.93,1,15,48,21,0,1,0
6.25,1,13,46,20,1,1,0
,1,14,53,9,0,0,1
6.4100000000000001,0,16,47,11,1,1,0
27.350000000000001,1,20,45,25,1,1,0
29.84,1,12,46,29,0,1,0
,1,12,51,16,1,1,0
18.75,0,13,48,35,1,1,0
9.5,0,14,47,28,1,1,0
2.8799999999999999,0,7,49,1,1,1,0
15.69,0,12,52,11,1,0,1
11.5,0,12,48,,0,1,0
32.689999999999998,0,12,45,8,1,1,0
,0,8,47,,1,1,0
,1,12,46,39,0,1,0
43.890000000000001,1,14,50,54,0,1,0
,1,11,50,6,0,1,0
8,0,12,49,14,1,1,0
12.300000000000001,0,13,46,32,1,1,0
9,0,12,52,16,1,1,0
9.8499999999999996,0,12,50,13,1,1,0
,0,12,49,5,1,1,0
7.25,0,11,45,14,0,1,0
24.030000000000001,0,16,48,37,0,1,0
19.710000000000001,0,14,46,17,0,1,0
27.260000000000002,0,12,48,44,0,1,0
23.800000000000001,0,14,46,27,0,1,0
9.5,0,12,49,11,1,1,0
19,1,12,48,1,0,0,1
7.25,1,10,49,17,1,0,1
28.84,1,13,52,81,0,1,0
17.170000000000002,0,8,52,13,0,1,0
8.8900000000000006,0,13,50,25,1,1,0
,0,14,47,25,0,1,0
34.200000000000003,0,12,52,49,1,1,0
24.030000000000001,0,15,49,64,0,1,0
10,0,12,47,17,1,1,0
,0,11,46,10,0,1,0
21.84,0,16,52,62,1,1,0
16,0,12,45,18,1,1,0
28.629999999999999,0,18,48,12,1,1,0
9.0899999999999999,0,8,50,5,1,1,0
14.42,0,15,47,24,0,1,0
7.3200000000000003,0,10,47,4,1,1,0
12.01,0,12,50,7,0,1,0
,0,12,51,6,1,1,0
14,1,13,46,27,1,1,0
32.049999999999997,1,17,53,78,0,1,0
,0,12,49,31,0,1,0
,0,12,48,12,0,1,0
5.7599999999999998,0,12,47,15,1,1,0
10.73,0,18,49,68,1,0,1
24.030000000000001,0,12,48,14,0,0,1
47.600000000000001,0,16,46,32,1,0,1
4.7400000000000002,0,17,45,43,1,0,1
10.76,1,12,48,23,0,0,1
23.800000000000001,0,13,46,27,0,0,1
20.190000000000001,0,15,47,43,1,0,1
13.25,0,12,45,9,0,0,1
9.8900000000000006,0,18,50,27,1,0,1
23,1,18,47,70,1,0,1
24.609999999999999,0,18,47,42,1,0,1
11.25,0,13,46,2,1,0,1
23.949999999999999,0,12,46,7,0,0,1
21.75,0,14,49,49,1,0,1
10.6,0,12,47,7,0,0,1
7.5499999999999998,0,10,51,3,0,0,1
,0,13,47,26,1,1,0
38.460000000000001,0,16,47,67,1,0,1
25.170000000000002,0,12,49,62,0,1,0
26.57,0,16,46,38,0,1,0
,0,9,48,32,1,0,1
14.529999999999999,0,20,50,27,1,0,1
13,0,12,50,5,1,0,1
8,0,12,45,11,1,0,1
16.25,0,12,46,14,0,0,1
11.74,1,12,48,25,1,0,1
15.380000000000001,1,12,47,8,1,0,1
32.5,1,12,46,7,0,0,1
20.190000000000001,1,16,51,18,1,0,1
9.1300000000000008,1,13,49,15,1,0,1
24.5,1,16,45,32,1,0,1
,1,12,49,4,0,0,1
20,0,17,48,85,1,0,1
20.670000000000002,0,17,47,44,1,0,1
,0,14,50,17,1,0,1
11.18,1,14,50,40,1,0,1
7.25,0,12,53,25,1,0,1
7.5499999999999998,0,14,49,16,1,0,1
,0,12,52,11,0,0,1
9.4600000000000009,0,12,48,26,0,0,1
21,1,13,48,27,0,0,1
,0,12,47,14,0,0,1
9,0,12,45,11,1,0,1
,1,10,50,1,0,0,1
14.59,0,12,48,21,1,0,1
15.83,0,12,47,6,1,0,1
20.350000000000001,0,12,46,2,0,0,1
13,1,12,51,17,0,0,1
3.75,1,8,48,,0,0,1
,1,7,50,1,0,0,1
17.800000000000001,1,12,48,24,0,0,1
,1,12,45,19,1,0,1
,0,14,48,17,1,0,1
,0,18,46,13,1,0,1
12.5,0,14,49,27,1,0,1
,1,18,52,40,0,0,1
10.93,1,12,47,10,1,0,1
10.890000000000001,0,12,49,22,0,0,1
15.380000000000001,0,12,46,28,0,0,1
14.91,1,12,51,28,1,0,1
,1,14,51,39,0,0,1
,1,12,48,60,1,0,1
25.379999999999999,1,14,52,50,1,0,1
7.3700000000000001,1,12,47,2,1,0,1
14.83,1,12,47,26,1,0,1
30.82,1,12,48,25,0,0,1
11.529999999999999,0,12,45,23,0,0,1
7.5,0,12,46,16,1,0,1
14.73,1,12,47,38,1,0,1
13.44,1,12,45,1,0,0,1
,0,12,46,3,1,0,1
11.619999999999999,0,8,51,1,0,0,1
8.75,0,11,50,1,0,0,1
15.949999999999999,0,12,47,2,0,0,1
9.5,0,12,45,6,0,0,1
13,0,12,49,13,0,0,1
13.42,0,9,47,13,1,0,1
,0,12,53,3,1,0,1
14.24,0,12,52,1,1,0,1
17.510000000000002,0,13,46,13,0,0,1
10,1,13,50,27,1,0,1
,0,12,51,5,0,0,1
,0,12,49,4,0,0,1
28.379999999999999,0,13,47,37,0,0,1
,1,10,52,3,0,0,1
9,0,8,53,1,1,0,1
,1,13,45,13,0,0,1
51.619999999999997,0,12,48,1,1,0,1
21.670000000000002,1,12,49,10,0,0,1
33.649999999999999,1,13,46,16,0,0,1
11.81,0,12,46,8,1,0,1
,1,12,46,30,1,0,1
,0,12,52,31,0,0,1
19.23,0,12,49,45,1,0,1
38.460000000000001,0,12,52,18,1,0,1
11.09,1,12,50,12,1,0,1
23.550000000000001,1,19,46,23,0,0,1
16.82,0,12,51,12,1,0,1
18.260000000000002,0,16,49,43,1,0,1
18.75,0,15,48,24,0,0,1
8.5700000000000003,0,16,46,18,1,0,1
23.989999999999998,0,16,52,60,0,0,1
17,0,16,49,,0,0,1
28.359999999999999,0,17,47,37,0,0,1
,0,12,49,3,0,0,1
12.550000000000001,1,12,53,4,0,0,1
11.25,1,12,45,1,0,0,1
10,0,12,46,3,0,0,1
,0,12,46,1,1,0,1
3.5,0,13,49,14,0,0,1
18.260000000000002,0,12,49,27,1,0,1
20.190000000000001,0,16,50,20,1,0,1
,0,13,46,10,1,0,1
75.540000000000006,0,16,53,73,0,0,1
10,1,12,50,13,1,0,1
9.5899999999999999,1,12,48,11,1,0,1
12.35,1,12,46,14,1,0,1
17.300000000000001,0,15,47,18,1,0,1
,1,12,51,3,1,0,1
7.5,1,12,49,9,0,0,1
8.5500000000000007,1,12,48,6,0,0,1
25,0,14,48,39,1,0,1
18,0,13,45,9,0,0,1
,0,12,50,37,0,0,1
10,0,10,50,13,0,0,1
16.739999999999998,0,12,47,33,1,0,1
,1,14,50,19,1,0,1
12.5,1,12,47,15,0,0,1
,1,11,47,11,1,0,1
18.100000000000001,1,12,49,25,0,0,1
29.949999999999999,1,14,52,19,1,0,1
11.25,1,12,45,15,1,0,1
17,1,12,47,13,0,0,1
,0,16,45,14,1,0,1
12.5,1,20,47,8,0,0,1
,1,16,46,19,0,0,1
18.719999999999999,1,15,52,49,1,0,1
7.6900000000000004,1,16,52,,1,0,1
25.02,1,12,50,,0,0,1
14.44,1,11,51,17,0,0,1
0.56999999999999995,1,12,49,2,0,0,1
15.949999999999999,0,12,50,9,1,0,1
7.6900000000000004,0,12,46,14,1,0,1
14.5,0,14,48,9,0,0,1
15,1,11,49,1,0,0,1
13.75,1,10,49,1,0,0,1
9.3000000000000007,1,14,45,11,1,0,1
3.1000000000000001,0,13,50,15,1,0,1
11.6,1,16,46,4,1,0,1
17.5,1,12,49,3,0,0,1
8.5,0,12,46,6,1,0,1
,0,11,48,1,0,0,1
19.949999999999999,1,12,52,21,1,0,1
,1,13,46,6,1,0,1
31.91,0,18,48,21,1,0,1
26.77,0,16,46,20,0,0,1
16.5,1,14,48,24,0,1,0
7.5,1,12,46,26,1,1,0
,1,12,45,27,1,1,0
13,0,9,49,10,1,1,0
5.8099999999999996,0,9,48,,0,1,0
9,0,8,46,,0,1,0
19.23,1,12,51,70,0,1,0
17.620000000000001,1,11,46,48,0,1,0
,0,12,49,30,0,1,0
19.210000000000001,0,12,48,9,0,1,0
19.600000000000001,0,12,46,11,0,1,0
13.94,0,13,47,62,0,1,0
23.07,0,18,46,32,0,1,0
18.600000000000001,0,9,52,17,0,0,1
,0,16,51,91,1,1,0
10.32,0,12,45,6,1,0,1
,1,12,52,1,1,0,1
28.850000000000001,0,12,49,6,0,0,1
9.5,0,16,46,19,1,0,1
8.5,0,13,50,78,0,0,1
34.079999999999998,0,13,49,58,0,0,1
14.210000000000001,0,12,48,31,1,0,1
20.969999999999999,1,8,47,15,0,1,0
,0,10,48,6,1,1,0
43.75,0,12,47,13,0,1,0
,0,9,46,4,0,1,0
10,0,12,45,15,1,1,0
20,0,14,52,32,1,0,1
,1,12,49,10,1,0,1
10,0,12,49,1,0,1,0
,0,14,46,26,1,1,0
16.27,1,12,47,16,1,1,0
21.149999999999999,0,14,51,55,0,1,0
10,1,12,46,28,0,1,0
16.66,1,9,50,24,0,1,0
,1,14,47,28,1,1,0
12.1,1,13,46,37,0,1,0
21.149999999999999,0,17,46,32,1,1,0
13.67,1,14,49,64,0,1,0
9.8800000000000008,1,14,48,15,1,1,0
0.95999999999999996,0,10,48,2,0,1,0
5.6200000000000001,1,12,48,26,0,1,0
8.5800000000000001,0,12,49,11,1,1,0
10.029999999999999,0,10,46,4,0,1,0
,0,9,51,1,1,1,0
7.25,0,11,46,7,1,1,0
17,1,12,48,22,0,1,0
24.32,1,12,47,13,0,1,0
,0,15,51,27,1,1,0
8.1999999999999993,0,12,45,22,0,1,0
12.07,0,12,47,14,0,1,0
12.17,0,12,46,20,0,1,0
33.399999999999999,0,14,51,46,0,1,0
26.359999999999999,0,12,51,16,0,1,0
,0,12,48,17,0,1,0
16.530000000000001,0,17,52,13,1,1,0
9.3000000000000007,0,12,52,17,0,1,0
9.2300000000000004,1,12,53,6,1,1,0
10.09,0,12,49,38,1,1,0
12.5,0,14,48,38,1,1,0
17.739999999999998,0,12,47,18,0,1,0
7.5,1,12,50,8,1,1,0
32.25,0,16,51,46,1,1,0
29.199999999999999,0,13,49,57,0,1,0
11.42,0,13,47,19,1,1,0
,0,12,45,,0,1,0
30.760000000000002,0,18,50,45,1,1,0
19.23,0,13,49,39,0,1,0
17,0,16,47,16,1,1,0
11,1,12,48,25,0,1,0
11.25,1,12,50,23,0,1,0
14.5,1,13,48,21,1,1,0
,0,13,46,13,1,1,0
9.6099999999999994,0,12,52,24,0,1,0
18.579999999999998,0,13,50,32,1,1,0
18.219999999999999,0,12,46,54,0,1,0
13.69,1,14,48,19,0,1,0
17,0,12,52,16,1,1,0
28.57,0,12,50,31,0,1,0
,0,14,46,24,1,1,0
9.5,1,12,45,6,1,1,0
5.5499999999999998,0,13,46,25,0,1,0
15.18,1,11,45,12,0,1,0
7.75,1,12,47,24,1,1,0
7.0499999999999998,0,12,47,24,1,1,0
5.2300000000000004,0,13,49,22,1,1,0
12.91,1,12,48,14,0,1,0
38.149999999999999,0,13,49,24,0,1,0
35.57,0,16,47,44,1,1,0
14.26,0,12,47,24,1,1,0
24.030000000000001,0,13,51,64,0,1,0
13.02,1,12,48,17,1,1,0
,1,13,47,36,0,1,0
6.9699999999999998,1,12,46,22,0,1,0
,0,14,46,45,0,1,0
25,0,16,51,13,1,1,0
9.9600000000000009,0,15,49,36,1,1,0
11.77,0,15,47,29,1,1,0
34.609999999999999,1,17,46,78,0,1,0
7.6900000000000004,0,13,45,48,1,1,0
10.98,0,13,52,84,0,1,0
19.469999999999999,0,12,46,19,1,1,0
11.66,0,15,47,50,1,1,0
28.84,0,12,46,31,0,1,0
5.7599999999999998,0,9,45,6,1,1,0
5.8099999999999996,0,10,47,7,1,1,0
4.1600000000000001,0,12,45,6,0,1,0
24.030000000000001,0,13,48,59,0,1,0
22.75,0,14,46,37,0,1,0
,1,6,48,6,1,1,0
4.7999999999999998,1,12,48,18,0,1,0
23.449999999999999,1,12,47,12,0,1,0
16.02,1,12,49,,0,0,1
22.620000000000001,1,12,51,22,1,0,1
29.800000000000001,1,13,50,36,1,0,1
16,1,12,50,21,0,1,0
31.25,1,12,45,8,0,1,0
18.75,0,12,48,12,1,1,0
5.8099999999999996,0,9,50,,1,1,0
,0,11,46,,1,1,0
14.960000000000001,1,14,49,41,1,0,1
15.5,1,12,48,18,0,0,1
11,1,12,47,7,0,0,1
16.129999999999999,1,13,46,38,1,0,1
15,1,12,45,9,0,0,1
,1,12,49,28,0,0,1
20.829999999999998,0,15,50,20,1,0,1
12.4,1,18,50,49,1,0,1
10,1,15,46,40,1,0,1
25.199999999999999,0,12,45,46,0,0,1
38,0,14,50,46,0,0,1
5,0,12,47,1,0,0,1
12,1,12,49,4,0,0,1
29,1,10,52,6,0,0,1
,1,8,49,1,0,0,1
,1,12,49,,0,0,1
37.5,0,15,49,36,0,0,1
8.8399999999999999,0,15,49,13,1,0,1
,1,12,53,10,0,0,1
29.059999999999999,0,12,49,13,0,0,1
,1,12,52,13,0,0,1
,1,6,51,,0,0,1
14.24,0,9,51,7,0,0,1
,0,12,49,4,0,0,1
23.059999999999999,1,12,48,8,0,0,1
16.75,1,12,51,33,1,0,1
11.449999999999999,0,16,52,20,0,0,1
20.760000000000002,1,12,52,9,0,0,1
22.109999999999999,1,12,51,6,0,0,1
28,1,12,46,28,0,0,1
14.5,1,12,45,6,1,0,1
8.5999999999999996,1,12,47,34,1,0,1
14.880000000000001,1,12,49,34,0,0,1
,0,12,46,2,1,0,1
22.829999999999998,0,12,50,31,1,0,1
11.25,0,10,50,12,0,0,1
14.779999999999999,0,12,48,1,0,0,1
13.460000000000001,1,15,47,25,0,0,1
,1,12,45,8,1,0,1
9.6099999999999994,1,16,51,7,1,0,1
,1,12,50,1,0,0,1
,1,12,52,13,1,0,1
,0,14,50,15,1,0,1
4.6500000000000004,1,12,47,5,0,0,1
10.470000000000001,1,12,46,6,0,0,1
14.42,1,16,47,36,1,0,1
7.4500000000000002,0,12,48,4,1,0,1
,0,8,47,14,1,0,1
21.5,0,12,49,20,1,0,1
,1,12,47,2,1,0,1
8.0999999999999996,0,12,46,2,0,0,1
13.5,1,12,47,4,0,0,1
0.56999999999999995,1,12,49,4,1,0,1
,1,12,49,5,0,0,1
27.77,1,15,48,59,0,0,1
13.33,1,12,45,6,1,0,1
,1,12,47,16,0,0,1
17,1,14,45,49,0,0,1
8.5,0,12,45,8,0,0,1
6.2000000000000002,1,16,49,74,0,0,1
,0,8,51,9,1,0,1
7.5,1,12,46,32,1,0,1
16.18,1,14,51,23,1,0,1
19.23,0,12,48,12,0,0,1
18.699999999999999,1,15,47,35,1,0,1
5.7800000000000002,1,12,48,4,0,0,1
15,1,13,49,8,0,0,1
10.15,0,12,45,13,1,0,1
,1,12,45,6,0,0,1
3.75,0,12,52,1,1,0,1
24.030000000000001,0,14,50,47,0,0,1
,0,9,45,6,0,0,1
,0,12,49,13,0,0,1
12.449999999999999,0,9,50,5,1,0,1
12,1,12,48,5,1,0,1
,0,12,47,6,0,0,1
0.56999999999999995,0,17,49,31,0,0,1
15,0,14,48,41,1,0,1
10,0,12,45,5,0,0,1
,0,11,52,8,0,0,1
17.5,0,14,50,21,1,0,1
,0,12,48,11,0,0,1
15.5,0,15,46,5,0,0,1
10.25,1,10,51,8,0,0,1
49.030000000000001,1,17,47,46,0,0,1
11.42,1,14,46,19,1,0,1
7.25,1,9,50,1,1,0,1
,1,12,45,11,1,0,1
14.279999999999999,0,20,51,28,0,0,1
8,0,12,48,8,1,0,1
9.3499999999999996,1,12,45,8,1,0,1
18.91,0,12,48,8,0,0,1
15.800000000000001,0,15,46,14,0,0,1
17.109999999999999,1,16,48,11,1,0,1
10,0,12,45,34,0,0,1
30.68,0,14,49,35,1,0,1
10.58,0,12,47,24,0,0,1
18.75,1,15,51,59,1,0,1
8,0,14,50,13,0,0,1
15.92,0,17,52,75,1,1,0
,0,12,47,53,1,1,0
,0,12,49,5,1,0,1
13.25,0,11,48,14,1,0,1
19.920000000000002,0,12,48,35,1,1,0
7.5,0,12,52,23,1,0,1
,0,12,47,2,0,0,1
1.53,0,12,50,15,1,0,1
,1,12,49,26,1,0,1
17.5,1,12,50,10,1,0,1
13,1,12,48,46,0,0,1
37.390000000000001,0,14,49,20,0,0,1
22.5,0,12,49,16,0,0,1
,0,12,47,12,1,0,1
18.75,0,15,45,17,1,0,1
11.65,1,12,52,11,0,0,1
,0,17,51,52,1,0,1
22.5,1,15,49,45,0,0,1
24.829999999999998,0,14,51,51,0,0,1
7.5,0,14,52,37,0,0,1
,0,14,46,52,1,0,1
16.75,1,12,51,17,0,0,1
11.66,1,13,49,24,0,0,1
8.2400000000000002,1,13,48,3,1,0,1
12.82,1,16,45,8,1,0,1
8.3300000000000001,0,9,50,8,1,1,0
,1,12,46,30,0,0,1
12,0,12,52,22,1,1,0
,0,11,49,12,1,1,0
20.390000000000001,0,12,47,43,1,1,0
17.75,0,12,49,4,0,0,1
19.350000000000001,0,13,48,15,1,0,1
18.5,1,16,45,47,1,1,0
17,1,12,48,86,0,0,1
,1,12,50,11,0,1,0
11,1,14,48,11,1,1,0
14,1,12,46,18,1,1,0
115.38,0,18,47,56,0,0,1
,1,14,50,35,1,1,0
28.300000000000001,1,12,47,20,1,1,0
14.42,0,12,52,,0,1,0
12,1,14,49,18,1,1,0
8.1300000000000008,1,13,49,32,1,1,0
60.090000000000003,1,15,48,58,0,1,0
43,1,12,46,13,0,1,0
43.490000000000002,1,15,47,34,0,1,0
13.35,0,12,53,1,1,1,0
,1,11,50,1,1,1,0
13.550000000000001,1,12,52,17,1,0,1
7.9000000000000004,1,8,46,6,1,1,0
13.5,0,12,49,1,0,1,0
15.550000000000001,1,12,47,1,1,1,0
,1,14,50,38,0,0,1
,1,9,49,4,0,0,1
14.4,1,12,47,18,1,0,1
17.5,0,12,49,12,0,1,0
,0,8,46,1,0,1,0
24.260000000000002,1,16,49,19,1,1,0
14.25,1,10,47,3,0,0,1
17.760000000000002,0,13,53,18,1,0,1
,0,12,49,19,0,0,1
,1,8,45,,0,1,0
,0,8,48,,0,1,0
,0,12,47,3,0,1,0
10,0,13,45,1,0,1,0
,1,9,45,2,0,1,0
36.75,1,14,46,24,0,0,1
8,1,11,47,6,0,1,0
20.239999999999998,1,16,47,94,1,0,1
16.34,1,12,51,48,0,0,1
14,1,11,48,17,0,0,1
19.800000000000001,1,14,51,43,0,0,1
15.57,0,16,48,20,0,0,1
35,0,15,49,45,0,0,1
16,0,12,46,2,0,0,1
38.090000000000003,0,17,46,31,1,0,1
,0,12,47,5,0,0,1
,0,12,46,16,0,0,1
10.550000000000001,1,14,47,17,1,1,0
,1,14,46,14,0,1,0
31,1,14,47,22,1,0,1
14.5,1,12,48,11,0,0,1
31.75,0,13,52,46,1,0,1
38.460000000000001,0,14,49,52,1,0,1
24.719999999999999,0,12,48,43,0,0,1
7.21,0,12,47,4,0,1,0
26.440000000000001,0,17,52,65,1,0,1
26.440000000000001,0,13,50,26,1,0,1
,0,12,51,11,1,0,1
10.5,0,12,50,26,0,0,1
12,0,12,47,20,0,0,1
10.75,0,12,46,9,1,0,1
30.199999999999999,1,15,50,20,1,0,1
14.470000000000001,1,17,47,16,1,0,1
23.25,0,20,52,83,0,1,0
,1,16,52,,1,0,1
28.02,1,14,53,46,1,0,1
10,1,12,49,,1,1,0
17.489999999999998,1,10,49,15,0,1,0
,0,13,49,1,1,1,0
21,0,16,51,32,1,1,0
21.149999999999999,0,14,46,34,0,1,0
18,0,13,50,46,1,1,0
30.039999999999999,0,16,47,63,1,1,0
14.279999999999999,1,12,46,3,0,0,1
34.609999999999999,1,12,46,3,0,1,0
,1,17,51,27,1,1,0
17.300000000000001,1,13,46,12,1,1,0
18.120000000000001,1,14,50,60,1,0,1
,1,10,49,4,0,0,1
11.619999999999999,1,14,49,40,1,1,0
31.25,1,12,46,17,1,1,0
,0,12,46,6,0,1,0
26.699999999999999,0,16,50,53,0,0,1
,0,3,53,1,1,1,0
,1,20,48,60,0,1,0
,1,12,46,14,0,1,0
,0,15,46,39,1,1,0
25.5,1,14,52,50,1,1,0
8.2400000000000002,0,5,52,1,1,1,0
,1,11,50,11,1,1,0
9.5,1,12,48,5,1,1,0
21.100000000000001,1,12,48,12,0,1,0
23.5,1,12,47,18,0,1,0
13.73,1,12,46,5,1,1,0
60.090000000000003,0,18,46,88,0,1,0
77.510000000000005,1,12,52,10,0,0,1
12.800000000000001,1,12,50,1,0,0,1
9.75,1,14,51,17,1,0,1
,1,12,51,1,0,0,1
8.3699999999999992,1,13,48,2,1,0,1
18.739999999999998,0,12,52,,1,1,0
28.07,0,20,52,31,1,0,1
15,1,9,50,,0,0,1
12,1,12,49,11,1,0,1
13.890000000000001,1,13,47,16,0,0,1
14.42,1,16,53,99,1,1,0
12.01,0,13,53,18,1,0,1
,0,17,53,96,0,0,1
31.41,0,16,50,91,0,0,1
26.440000000000001,0,18,52,94,0,1,0
41.880000000000003,0,16,52,51,1,0,1
36.530000000000001,0,14,49,52,0,0,1
21.530000000000001,0,16,46,18,1,0,1
38.460000000000001,0,13,50,11,0,1,0
69.709999999999994,0,16,45,38,0,1,0
32.049999999999997,0,16,52,26,0,1,0
,1,12,49,4,1,0,1
,1,9,47,4,1,1,0
5.8099999999999996,1,12,49,,0,1,0
,0,8,46,8,0,1,0
16.48,0,12,45,9,0,0,1
,1,14,49,39,1,0,1
,0,14,47,29,0,0,1
12.98,1,17,45,29,0,0,1
11.130000000000001,0,12,50,18,1,0,1
30.760000000000002,0,15,52,56,1,0,1
8.1300000000000008,1,12,51,15,1,1,0
14.5,1,12,50,8,0,1,0
10.91,1,12,48,31,1,1,0
16.149999999999999,1,12,46,10,0,1,0
26.899999999999999,0,14,52,22,1,1,0
8.5,1,12,52,8,0,0,1
18.859999999999999,0,15,49,67,1,0,1
9.25,0,12,50,36,1,0,1
34.090000000000003,1,14,46,39,0,0,1
23,1,12,45,17,1,0,1
,0,12,46,,1,1,0
10.33,0,12,51,54,1,1,0
14.869999999999999,1,12,52,20,1,0,1
,1,16,51,9,1,0,1
8,1,15,49,38,1,0,1
,0,4,52,2,1,1,0
35,1,14,50,33,1,1,0
30,1,12,48,4,0,1,0
